,Item Name,2020 CPT Code,Average Charge,Hospital Name,lat,lon,Source
701,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,391.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
702,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,469.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
703,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,547.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
704,"Outpatient Visit, established patient, 15 minutes",99213.0,267.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
705,Basic Metabolic Panel,80048.0,82.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
706,"Blood Gas Analysis, including 02 saturation",82805.0,8.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
707,"Complete Blood Count, automated",85027.0,90.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
708,"Complete Blood Count, with differential WBC, automated",85025.0,154.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
709,Comprehensive Metabolic Panel,80053.0,164.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
710,"Creatine Kinase (CK), (CPK), Total",82550.0,131.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
711,Lipid Panel,80061.0,123.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
712,Partial Thromboplastin Time,85730.0,115.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
713,Prothrombin Time,85610.0,90.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
714,Thyroid Stimulating Hormone,84443.0,328.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
715,"Troponin, Quantitative",84484.0,8.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
716,"Urinalysis, without microscopy",81002.0,49.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
717,"Urinalysis, with microscopy",81001.0,32.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
718,"CT Scan, Abdomen, with contrast",74160.0,33.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
719,"CT Scan, Head or Brain, without contrast",70450.0,33.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
720,"CT Scan, Pelvis, with contrast",72193.0,33.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
721,"Mammography, Screening, Bilateral",77067.0,51.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
722,"MRI, Brain, without contrast, followed by contrast",70553.0,33.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
723,"Ultrasound, Abdomen, Complete",76700.0,437.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
724,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,437.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
725,"X-Ray, Lower Back, minimum four views",72110.0,249.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
726,"X-Ray, Chest, two views",71046.0,30.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
727,"Echocardiography, Transthoracic, complete, without Doppler",93307.0,18.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
728,"Electrocardiogram, routine, with interpretation and report",93000.0,147.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
729,"Physical Therapy, Gait Training",97116.0,97.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
730,"Physical Therapy, Therapeutic Exercise",97110.0,97.0,State - Coalinga State Hospital,36.1335614,-120.2401099,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
731,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,1001.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
732,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,2078.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
733,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,3488.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
734,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,4928.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
735,"Outpatient Visit, established patient, 15 minutes",99213.0,318.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
736,Basic Metabolic Panel,80048.0,193.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
737,"Complete Blood Count, automated",85027.0,165.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
738,"Complete Blood Count, with differential WBC, automated",85025.0,186.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
739,Comprehensive Metabolic Panel,80053.0,218.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
740,"Creatine Kinase (CK), (CPK), Total",82550.0,203.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
741,Lipid Panel,80061.0,152.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
742,Partial Thromboplastin Time,85730.0,126.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
743,Prothrombin Time,85610.0,92.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
744,Thyroid Stimulating Hormone,84443.0,170.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
745,"Troponin, Quantitative",84484.0,210.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
746,"CT Scan, Abdomen, with contrast",74160.0,3748.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
747,"CT Scan, Head or Brain, without contrast",70450.0,2182.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
748,"CT Scan, Pelvis, with contrast",72193.0,5265.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
749,"Mammography, Screening, Bilateral",77067.0,379.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
750,"MRI, Brain, without contrast, followed by contrast",70553.0,6428.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
751,"Ultrasound, Abdomen, Complete",76700.0,1347.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
752,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,1175.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
753,"X-Ray, Lower Back, minimum four views",72110.0,991.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
754,"X-Ray, Chest, two views",71046.0,486.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
755,"Inhalation Treatment, pressurized or nonpressurized",94640.0,426.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
756,"Physical Therapy, Gait Training",97116.0,175.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
757,"Physical Therapy, Therapeutic Exercise",97110.0,175.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
758,"Arthroscopy, Knee, with meniscectomy (medial or lateral)",29881.0,15666.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
759,Carpal Tunnel Surgery,64721.0,12047.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
760,"Colonoscopy, diagnostic",45378.0,6653.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
761,"Colonoscopy, with biopsy",45380.0,8301.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
762,"Colonoscopy, with lesion removal, by snare technique",45385.0,8676.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
763,"Endoscopy, Upper GI, with biopsy",43239.0,8582.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
764,"Endoscopy, Upper GI, diagnostic",43235.0,7529.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
765,"Excision, Breast Lesion, without preoperative radiological marker",19120.0,13770.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
766,"Hernia Repair, Inguinal, 5 years and older",49505.0,20672.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
767,"Injection, Anesthetic or Steroid, transforaminal epidural, lumbar",64483.0,3034.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
768,Laparoscopic Cholecystectomy,47562.0,28647.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
769,"Tympanostomy (insert ventilating  tube, general anesthesia)",69436.0,12627.0,Clovis Commuity Medical Center,36.8390429,-119.660354,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
770,"Emergency Room Visit, Level 2 (low to moderate severity)",99282.0,1110.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
771,"Emergency Room Visit, Level 3 (moderate severity)",99283.0,2189.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
772,"Emergency Room Visit, Level 4 (high severity without signigicant threat)",99284.0,3775.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
773,"Emergency Room Visit, Level 4 (high severity with significant threat)",99285.0,5209.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
774,Basic Metabolic Panel,80048.0,250.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
775,"Blood Gas Analysis, including 02 saturation",82805.0,464.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
776,"Complete Blood Count, automated",85027.0,150.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
777,"Complete Blood Count, with differential WBC, automated",85025.0,106.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
778,Comprehensive Metabolic Panel,80053.0,300.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
779,"Creatine Kinase (CK), (CPK), Total",82550.0,209.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
780,Lipid Panel,80061.0,204.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
781,Partial Thromboplastin Time,85730.0,191.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
782,Thyroid Stimulating Hormone,84443.0,219.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
783,"Troponin, Quantitative",84484.0,250.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
784,"CT Scan, Head or Brain, without contrast",70450.0,3000.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
785,"Ultrasound, OB, 14 weeks or more, transabdominal",76805.0,1226.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
786,"X-Ray, Lower Back, minimum four views",72110.0,879.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
787,"X-Ray, Chest, two views",71046.0,637.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
788,"Arthroscopy, Knee, with meniscectomy (medial or lateral)",29881.0,29028.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
789,"Endoscopy, Upper GI, with biopsy",43239.0,21026.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
790,"Hernia Repair, Inguinal, 5 years and older",49505.0,19445.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
791,Laparoscopic Cholecystectomy,47562.0,42648.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
792,"Tympanostomy (insert ventilating  tube, general anesthesia)",69436.0,13854.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
793,"Tonsillectomy with Adenoidectomy, less than 12 years old",42820.0,17772.0,Kaiser Foundation Hospital - Fresno,36.8424331,-119.780467,https://data.chhs.ca.gov/dataset/chargemasters/resource/95e415ee-5c11-40b9-b693-ff9af7985a94
